filename,asset_type,title_en,title_ko,keywords_en,keywords_ko,category,batch,axis_subject,axis_color
miri-kawaii-11.png,photo,Polished white marble plate on cream surface,크림 배경 위 광택 화이트 대리석 플레이트,"marble, plate, marble plate, tableware, dish, white marble, greeting card, social media, banner, template, invitation, translucent, glossy, premium, luxury, still life, aesthetic, elegant, object, cute, kawaii, pastel, soft, 3d render, adorable, decoration, design element, copy space","대리석, 접시, 마블, 식기, 화이트 마블, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 반투명, 광택, 프리미엄, 럭셔리, 정물, 감성, 우아한, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더, 사랑스러운, 데코레이션",9. Graphic Resources,kawaii_24,대리석 플레이트,화이트 마블
miri-kawaii-12.png,photo,Translucent crystal cube object on cream surface,크림 배경 위 반투명 크리스탈 큐브,"crystal, cube, crystal cube, gem, glass, pale blue, greeting card, social media, banner, template, invitation, translucent, glossy, premium, luxury, still life, aesthetic, elegant, object, cute, kawaii, pastel, soft, 3d render, adorable, decoration, design element, copy space","크리스탈, 큐브, 보석, 유리, 페일 블루, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 반투명, 광택, 프리미엄, 럭셔리, 정물, 감성, 우아한, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더, 사랑스러운, 데코레이션",9. Graphic Resources,kawaii_24,크리스탈 큐브,페일 블루
miri-kawaii-13.png,photo,Clear glass vase with a single flower on cream table,크림 배경 위 유리 화병과 꽃 한 송이,"vase, glass vase, flower vase, flower, glass, sage, greeting card, social media, banner, template, invitation, translucent, glossy, premium, luxury, still life, aesthetic, elegant, object, cute, kawaii, pastel, soft, 3d render, adorable, decoration, design element, copy space","화병, 꽃병, 유리, 꽃, 세이지, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 반투명, 광택, 프리미엄, 럭셔리, 정물, 감성, 우아한, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더, 사랑스러운, 데코레이션",9. Graphic Resources,kawaii_24,유리 화병,페일 세이지
miri-kawaii-14.png,photo,Translucent glossy jelly flower object on white surface,화이트 배경 위 반투명 젤리 꽃 오브젝트,"flower, jelly, jelly flower, floral, gummy, coral, mint, greeting card, social media, banner, template, invitation, translucent, glossy, premium, luxury, still life, aesthetic, elegant, object, cute, kawaii, pastel, soft, 3d render, adorable, decoration, design element","꽃, 젤리, 플라워, 구미, 코랄, 민트, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 반투명, 광택, 프리미엄, 럭셔리, 정물, 감성, 우아한, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더, 사랑스러운",9. Graphic Resources,kawaii_24,젤리 꽃,소프트 코랄-민트
miri-kawaii-15.png,photo,White marble texture background with grey veining,은은한 회색 결의 화이트 대리석 텍스처 배경,"marble, marble background, texture, marble texture, stone, surface, white marble, grey, greeting card, social media, banner, template, invitation, translucent, glossy, premium, luxury, still life, aesthetic, elegant, object, cute, kawaii, pastel, soft, 3d render, adorable, decoration","대리석, 배경, 텍스처, 마블, 돌, 화이트 마블, 그레이, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 반투명, 광택, 프리미엄, 럭셔리, 정물, 감성, 우아한, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더",9. Graphic Resources,kawaii_24,대리석 배경,화이트 마블
miri-kawaii-16.png,photo,Translucent crystal diamond object on cream surface,크림 배경 위 반투명 크리스탈 다이아몬드,"diamond, crystal, gem, jewel, crystal diamond, gemstone, lavender, greeting card, social media, banner, template, invitation, translucent, glossy, premium, luxury, still life, aesthetic, elegant, object, cute, kawaii, pastel, soft, 3d render, adorable, decoration, design element","다이아몬드, 크리스탈, 보석, 쥬얼, 라벤더, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 반투명, 광택, 프리미엄, 럭셔리, 정물, 감성, 우아한, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더, 사랑스러운, 데코레이션",9. Graphic Resources,kawaii_24,크리스탈 다이아,페일 라벤더
miri-kawaii-17.png,photo,Minimal diagonal color block layout on cream background,크림 배경 위 미니멀 사선 컬러블록 레이아웃,"diagonal, stripe, color block, minimalist, peach, cream, greeting card, social media, banner, template, invitation, geometric, abstract, swiss design, layout, composition, shape, flat lay, modern, clean, graphic, cute, kawaii, pastel, soft, 3d render, adorable, decoration","사선, 스트라이프, 컬러블록, 피치, 크림, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 기하학, 추상, 스위스 디자인, 레이아웃, 구성, 도형, 플랫레이, 모던, 그래픽, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더",9. Graphic Resources,kawaii_24,미니멀 사선,소프트 피치-크림
miri-kawaii-18.png,photo,Minimal Swiss grid line layout on cream background,크림 배경 위 미니멀 스위스 그리드 레이아웃,"grid, grid lines, lines, minimalist, cream, grey, greeting card, social media, banner, template, invitation, geometric, abstract, swiss design, layout, composition, shape, flat lay, modern, clean, graphic, cute, kawaii, pastel, soft, 3d render, adorable, decoration","그리드, 격자, 라인, 크림, 그레이, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 기하학, 추상, 스위스 디자인, 레이아웃, 구성, 도형, 플랫레이, 모던, 그래픽, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더",9. Graphic Resources,kawaii_24,미니멀 그리드,웜 크림-그레이
miri-kawaii-19.png,photo,Minimal circle and diagonal line composition on cream background,크림 배경 위 미니멀 원과 사선 구성,"circle, line, minimalist, dot, lavender, greeting card, social media, banner, template, invitation, geometric, abstract, swiss design, layout, composition, shape, flat lay, modern, clean, graphic, cute, kawaii, pastel, soft, 3d render, adorable, decoration, design element","원, 라인, 동그라미, 라벤더, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 기하학, 추상, 스위스 디자인, 레이아웃, 구성, 도형, 플랫레이, 모던, 그래픽, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더, 사랑스러운",9. Graphic Resources,kawaii_24,미니멀 원+사선,소프트 라벤더
miri-kawaii-20.png,photo,Minimal pastel color block matrix on cream background,크림 배경 위 미니멀 파스텔 컬러블록 매트릭스,"color block, blocks, matrix, minimalist, peach, yellow, mint, greeting card, social media, banner, template, invitation, geometric, abstract, swiss design, layout, composition, shape, flat lay, modern, clean, graphic, cute, kawaii, pastel, soft, 3d render, adorable","컬러블록, 블록, 매트릭스, 피치, 옐로, 민트, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 기하학, 추상, 스위스 디자인, 레이아웃, 구성, 도형, 플랫레이, 모던, 그래픽, 귀여운, 카와이, 파스텔, 부드러운",9. Graphic Resources,kawaii_24,미니멀 컬러블록,피치-옐로-민트
miri-kawaii-21.png,photo,Minimal line and dot composition on cream background,크림 배경 위 미니멀 라인과 도트 구성,"line, dots, dot, minimalist, cream, grey, greeting card, social media, banner, template, invitation, geometric, abstract, swiss design, layout, composition, shape, flat lay, modern, clean, graphic, cute, kawaii, pastel, soft, 3d render, adorable, decoration","라인, 도트, 점, 크림, 그레이, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 기하학, 추상, 스위스 디자인, 레이아웃, 구성, 도형, 플랫레이, 모던, 그래픽, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더",9. Graphic Resources,kawaii_24,미니멀 라인+도트,웜 크림-그레이
miri-kawaii-22.png,photo,Minimal pastel wavy stripe on cream background,크림 배경 위 미니멀 파스텔 웨이브 스트라이프,"wave, wavy, curve, minimalist, sky blue, greeting card, social media, banner, template, invitation, geometric, abstract, swiss design, layout, composition, shape, flat lay, modern, clean, graphic, cute, kawaii, pastel, soft, 3d render, adorable, decoration, design element","웨이브, 물결, 곡선, 스카이 블루, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 기하학, 추상, 스위스 디자인, 레이아웃, 구성, 도형, 플랫레이, 모던, 그래픽, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더, 사랑스러운",9. Graphic Resources,kawaii_24,미니멀 웨이브,페일 스카이 블루
miri-kawaii-23.png,photo,Minimal pastel square grid on cream background,크림 배경 위 미니멀 파스텔 사각형 그리드,"square, grid, blocks, minimalist, pink, yellow, mint, greeting card, social media, banner, template, invitation, geometric, abstract, swiss design, layout, composition, shape, flat lay, modern, clean, graphic, cute, kawaii, pastel, soft, 3d render, adorable","사각형, 그리드, 블록, 핑크, 옐로, 민트, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 기하학, 추상, 스위스 디자인, 레이아웃, 구성, 도형, 플랫레이, 모던, 그래픽, 귀여운, 카와이, 파스텔, 부드러운",9. Graphic Resources,kawaii_24,미니멀 사각그리드,핑크-옐로-민트
miri-kawaii-24.png,photo,Minimal pastel triangle composition on cream background,크림 배경 위 미니멀 파스텔 삼각형 구성,"triangle, shape, minimalist, geometric, coral, greeting card, social media, banner, template, invitation, abstract, swiss design, layout, composition, flat lay, modern, clean, graphic, cute, kawaii, pastel, soft, 3d render, adorable, decoration, design element, copy space, background","삼각형, 도형, 미니멀, 코랄, 카드, 소셜 미디어, 배너, 템플릿, 초대장, 기하학, 추상, 스위스 디자인, 레이아웃, 구성, 플랫레이, 모던, 그래픽, 귀여운, 카와이, 파스텔, 부드러운, 3d 렌더, 사랑스러운, 데코레이션",9. Graphic Resources,kawaii_24,미니멀 삼각형,소프트 코랄
