filename,asset_type,title_en,title_ko,keywords_en,keywords_ko,category,batch,axis_subject,axis_color
cd-11.png,photo,Cute rabbit holding a lucky pouch for Korean Chuseok,복주머니를 든 귀여운 추석 토끼,"cute rabbit, lucky pouch, bokjumeoni, chuseok rabbit, fortune bunny, holiday rabbit, navy, gold, clip art, sticker, greeting card, social media, template, invitation, rabbit character, cute bunny, moon rabbit, folk rabbit, mascot, holiday animal, chuseok, korean traditional, transparent background, isolated, cute, no people, design element, decoration","귀여운 토끼, 복주머니, 행운 주머니, 추석 토끼, 복 토끼, 명절 토끼, 남색, 금색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 토끼 캐릭터, 달토끼, 민속 토끼, 마스코트, 명절 동물, 추석, 한국 전통, 투명 배경, 아이솔레이티드, 귀여운",9. Graphic Resources,chuseok_deco_20,복주머니 든 토끼 (B 토끼),남색-금빛
cd-12.png,photo,Korean yut nori traditional game sticks illustration,한국 윷놀이 전통 윷 세트 일러스트,"yut nori, yut sticks, korean folk game, traditional game, chuseok game, wooden sticks, chestnut brown, cream, clip art, sticker, greeting card, social media, template, invitation, folk game, traditional toy, korean play, holiday prop, festive object, traditional craft, chuseok, korean traditional, transparent background, isolated, cute, no people, design element, decoration","윷놀이, 윷, 한국 민속놀이, 전통 놀이, 추석 놀이, 나무 윷, 밤색, 크림, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 민속놀이, 전통 장난감, 한국 놀이, 명절 소품, 명절 오브제, 전통 공예, 추석, 한국 전통, 투명 배경, 아이솔레이티드",9. Graphic Resources,chuseok_deco_20,윷놀이 윷 (C 소품),밤색-크림
cd-13.png,photo,Korean traditional shield kite illustration for autumn,한국 전통 방패연 가을 일러스트,"korean kite, shield kite, traditional kite, folk kite, chuseok play, paper kite, traditional blue, traditional red, clip art, sticker, greeting card, social media, template, invitation, folk game, traditional toy, korean play, holiday prop, festive object, traditional craft, chuseok, korean traditional, transparent background, isolated, cute, no people, design element, decoration","방패연, 전통 연, 한국 연, 민속 연, 추석 놀이, 종이 연, 청색, 홍색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 민속놀이, 전통 장난감, 한국 놀이, 명절 소품, 명절 오브제, 전통 공예, 추석, 한국 전통, 투명 배경, 아이솔레이티드",9. Graphic Resources,chuseok_deco_20,방패연 (C 소품),청홍-크림
cd-14.png,photo,Korean traditional spinning top toy illustration,한국 전통 팽이 장난감 일러스트,"spinning top, korean top, traditional toy, folk toy, chuseok play, wooden top, red, navy, clip art, sticker, greeting card, social media, template, invitation, folk game, korean play, holiday prop, festive object, traditional craft, chuseok, korean traditional, transparent background, isolated, cute, no people, design element, decoration, flat illustration","팽이, 한국 팽이, 전통 장난감, 민속 장난감, 추석 놀이, 나무 팽이, 빨강, 남색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 민속놀이, 한국 놀이, 명절 소품, 명절 오브제, 전통 공예, 추석, 한국 전통, 투명 배경, 아이솔레이티드, 귀여운",9. Graphic Resources,chuseok_deco_20,팽이 (C 소품),멀티-크림
cd-15.png,photo,Korean traditional hangwa sweets plate illustration,한국 전통 한과 모둠 접시 일러스트,"hangwa, korean sweets, traditional dessert, chuseok food, yakgwa, festive treat, warm gold, cream, clip art, sticker, greeting card, social media, template, invitation, folk game, traditional toy, korean play, holiday prop, festive object, traditional craft, chuseok, korean traditional, transparent background, isolated, cute, no people, design element, decoration","한과, 한국 과자, 전통 디저트, 추석 음식, 약과, 명절 먹거리, 금빛, 크림, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 민속놀이, 전통 장난감, 한국 놀이, 명절 소품, 명절 오브제, 전통 공예, 추석, 한국 전통, 투명 배경, 아이솔레이티드",9. Graphic Resources,chuseok_deco_20,한과 접시 (C 소품),금빛-크림
cd-16.png,photo,Simplified Korean Chuseok ancestral table illustration,간소화한 추석 차례상 일러스트,"chuseok table, ancestral table, charye, holiday feast, korean tradition, festive spread, chestnut brown, cream, clip art, sticker, greeting card, social media, template, invitation, folk game, traditional toy, korean play, holiday prop, festive object, traditional craft, chuseok, korean traditional, transparent background, isolated, cute, no people, design element, decoration","차례상, 제사상, 차례, 명절 상차림, 한국 전통, 명절 음식상, 밤색, 크림, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 민속놀이, 전통 장난감, 한국 놀이, 명절 소품, 명절 오브제, 전통 공예, 추석, 투명 배경, 아이솔레이티드, 귀여운",9. Graphic Resources,chuseok_deco_20,간소 차례상 (C 소품),밤색-크림
cd-17.png,photo,Cute traditional cloud and star decoration set illustration,귀여운 전통 구름과 별 장식 세트 일러스트,"cloud motif, star element, decoration set, traditional cloud, chuseok decoration, night accent, cream, navy, clip art, sticker, greeting card, social media, template, invitation, decorative element, ornament, korean pattern, festive decoration, accent motif, traditional knot, chuseok, korean traditional, transparent background, isolated, cute, no people, design element, decoration","구름 문양, 별 요소, 장식 세트, 전통 구름, 추석 장식, 밤 포인트, 크림, 남색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 장식 요소, 오너먼트, 한국 문양, 명절 데코, 포인트 모티프, 전통 매듭, 추석, 한국 전통, 투명 배경, 아이솔레이티드",9. Graphic Resources,chuseok_deco_20,구름·별 세트 (D 장식),크림-남색
cd-18.png,photo,Korean traditional norigae knot ornament illustration,한국 전통 매듭 노리개 일러스트,"norigae, korean knot, maedeup, traditional ornament, tassel decoration, folk craft, coral red, gold, clip art, sticker, greeting card, social media, template, invitation, decorative element, ornament, korean pattern, festive decoration, accent motif, traditional knot, chuseok, korean traditional, transparent background, isolated, cute, no people, design element, decoration","노리개, 매듭, 한국 매듭, 전통 장식, 술 장식, 민속 공예, 홍색, 금색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 장식 요소, 오너먼트, 한국 문양, 명절 데코, 포인트 모티프, 전통 매듭, 추석, 한국 전통, 투명 배경, 아이솔레이티드",9. Graphic Resources,chuseok_deco_20,전통 매듭 노리개 (D 장식),홍색-금빛
cd-19.png,photo,Korean dancheong pattern decorative band illustration,한국 단청 문양 장식 띠 일러스트,"dancheong, korean pattern, decorative band, traditional motif, temple pattern, border strip, teal green, coral red, clip art, sticker, greeting card, social media, template, invitation, decorative element, ornament, festive decoration, accent motif, traditional knot, chuseok, korean traditional, transparent background, isolated, cute, no people, design element, decoration, flat illustration","단청, 한국 문양, 장식 띠, 전통 모티프, 단청 무늬, 테두리 띠, 청록, 홍색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 장식 요소, 오너먼트, 명절 데코, 포인트 모티프, 전통 매듭, 추석, 한국 전통, 투명 배경, 아이솔레이티드, 귀여운",9. Graphic Resources,chuseok_deco_20,단청 문양 띠 (D 장식),청록-홍색
cd-20.png,photo,Korean traditional fortune medallion decorative ornament,한국 전통 복 원형 장식 메달,"fortune medallion, round ornament, traditional emblem, lucky decoration, chuseok ornament, circular motif, navy, gold, clip art, sticker, greeting card, social media, template, invitation, decorative element, ornament, korean pattern, festive decoration, accent motif, traditional knot, chuseok, korean traditional, transparent background, isolated, cute, no people, design element, decoration","복 메달, 원형 장식, 전통 엠블럼, 행운 장식, 추석 오너먼트, 원형 모티프, 남색, 금색, 클립아트, 스티커, 카드, 소셜 미디어, 템플릿, 초대장, 장식 요소, 오너먼트, 한국 문양, 명절 데코, 포인트 모티프, 전통 매듭, 추석, 한국 전통, 투명 배경, 아이솔레이티드",9. Graphic Resources,chuseok_deco_20,복 글자 원형 장식 (D 장식),남색-금빛
