filename,asset_type,title_en,title_ko,keywords_en,keywords_ko,category,batch,axis_subject,axis_color
va-11.png,photo,Macro of soft plush knitted wool texture,부드러운 니트 울 텍스처 매크로,"knit, wool, yarn, knitted, cozy, plush texture, candy pink, lime, banner, template, social media, presentation, poster, texture, tactile, macro, surface, material, close up, sensory, abstract, background, copy space, design element, vivid, saturated, colorful, modern","니트, 울, 실, 니팅, 포근한, 플러시 텍스처, 캔디 핑크, 라임, 배너, 템플릿, 소셜 미디어, 프레젠테이션, 포스터, 텍스처, 촉감, 매크로, 표면, 재질, 클로즈업, 감각적, 추상, 배경, 여백, 디자인 요소",9. Graphic Resources,vivid_abstract_20,니트 울 (C 텍스처),비비드 캔디핑크-라임
va-12.png,photo,Macro of glossy dripping gel and honey-like liquid,흘러내리는 광택 젤과 허니 리퀴드 매크로,"gel, honey, drip, glossy liquid, syrup, viscous, amber, pink, banner, template, social media, presentation, poster, texture, tactile, macro, surface, material, close up, sensory, abstract, background, copy space, design element, vivid, saturated, colorful, modern","젤, 허니, 드립, 광택 리퀴드, 시럽, 점성, 앰버, 핑크, 배너, 템플릿, 소셜 미디어, 프레젠테이션, 포스터, 텍스처, 촉감, 매크로, 표면, 재질, 클로즈업, 감각적, 추상, 배경, 여백, 디자인 요소",9. Graphic Resources,vivid_abstract_20,글로시 젤 (C 텍스처),비비드 앰버-핑크
va-13.png,photo,Bold overlapping flat geometric shapes with circles arcs and triangles,원·아크·삼각형이 겹친 볼드 플랫 지오메트리,"flat design, circle, arc, triangle, overlapping shapes, bold shapes, magenta, cyan, yellow, banner, template, social media, presentation, poster, geometric, shape, bauhaus, composition, graphic, pattern, abstract, background, copy space, design element, vivid, saturated, colorful, modern","플랫 디자인, 원, 아크, 삼각형, 겹친 도형, 볼드 도형, 마젠타, 시안, 옐로, 배너, 템플릿, 소셜 미디어, 프레젠테이션, 포스터, 기하학, 도형, 바우하우스, 구성, 그래픽, 패턴, 추상, 배경, 여백, 디자인 요소",9. Graphic Resources,vivid_abstract_20,볼드 플랫 지오메트리 (D 기하),비비드 프라이머리
va-14.png,photo,Floating 3D geometric primitives with cubes spheres and cones,큐브·구체·콘이 떠 있는 3D 기하 프리미티브,"cube, sphere, cone, primitive, isometric, 3d shapes, tangerine, ultraviolet, banner, template, social media, presentation, poster, geometric, shape, bauhaus, composition, flat design, graphic, pattern, abstract, background, copy space, design element, vivid, saturated, colorful, modern","큐브, 구체, 콘, 프리미티브, 아이소메트릭, 3d 도형, 탠저린, 울트라바이올렛, 배너, 템플릿, 소셜 미디어, 프레젠테이션, 포스터, 기하학, 도형, 바우하우스, 구성, 플랫 디자인, 그래픽, 패턴, 추상, 배경, 여백, 디자인 요소",9. Graphic Resources,vivid_abstract_20,3D 프리미티브 (D 기하),비비드 탠저린-바이올렛
va-15.png,photo,Rhythmic concentric arcs and dots pattern in retro vivid tones,레트로 비비드 톤의 리드미컬한 동심원 아크와 도트,"concentric, arc, dot, rhythm, retro pattern, circles, tangerine, teal, magenta, banner, template, social media, presentation, poster, geometric, shape, bauhaus, composition, flat design, graphic, pattern, abstract, background, copy space, design element, vivid, saturated, colorful","동심원, 아크, 도트, 리듬, 레트로 패턴, 원형, 탠저린, 틸, 마젠타, 배너, 템플릿, 소셜 미디어, 프레젠테이션, 포스터, 기하학, 도형, 바우하우스, 구성, 플랫 디자인, 그래픽, 패턴, 추상, 배경, 여백",9. Graphic Resources,vivid_abstract_20,콘센트릭 아크 (D 기하),비비드 레트로 탠저린
va-16.png,photo,Layered paper-cut style abstract rolling hills,겹겹이 쌓인 페이퍼컷 스타일 추상 언덕,"paper cut, layered, hills, papercraft, layers, paper art, coral, magenta, ultraviolet, cyan, banner, template, social media, presentation, poster, geometric, shape, bauhaus, composition, flat design, graphic, pattern, abstract, background, copy space, design element, vivid, saturated","페이퍼컷, 레이어, 언덕, 페이퍼크래프트, 겹, 페이퍼 아트, 코랄, 마젠타, 울트라바이올렛, 시안, 배너, 템플릿, 소셜 미디어, 프레젠테이션, 포스터, 기하학, 도형, 바우하우스, 구성, 플랫 디자인, 그래픽, 패턴, 추상, 배경",9. Graphic Resources,vivid_abstract_20,페이퍼컷 힐 (D 기하),비비드 코랄-시안
va-17.png,photo,Surreal cotton-candy clouds drifting in a saturated dream sky,채도 높은 꿈결 하늘에 떠가는 초현실 솜사탕 구름,"cloud, cotton candy, dream sky, floating cloud, fluffy, sky, pink, cyan, banner, template, social media, presentation, poster, surreal, dreamy, playful, imaginative, whimsical, floating, fantasy, abstract, background, copy space, design element, vivid, saturated, colorful, modern","구름, 솜사탕, 꿈결 하늘, 떠 있는 구름, 폭신한, 하늘, 핑크, 시안, 배너, 템플릿, 소셜 미디어, 프레젠테이션, 포스터, 초현실, 몽환적, 플레이풀, 상상, 위트, 부유, 판타지, 추상, 배경, 여백, 디자인 요소",9. Graphic Resources,vivid_abstract_20,코튼캔디 구름 (E 초현실),비비드 핑크-시안
va-18.png,photo,A glowing vivid gradient portal doorway floating in an abstract void,추상 공간에 떠 있는 발광 그라데이션 포탈,"portal, doorway, gateway, glowing portal, void, arch, ultraviolet, magenta, cyan, banner, template, social media, presentation, poster, surreal, dreamy, playful, imaginative, whimsical, floating, fantasy, abstract, background, copy space, design element, vivid, saturated, colorful","포탈, 문, 게이트웨이, 발광 포탈, 보이드, 아치, 울트라바이올렛, 마젠타, 시안, 배너, 템플릿, 소셜 미디어, 프레젠테이션, 포스터, 초현실, 몽환적, 플레이풀, 상상, 위트, 부유, 판타지, 추상, 배경, 여백",9. Graphic Resources,vivid_abstract_20,그라디언트 포탈 (E 초현실),비비드 바이올렛-시안
va-19.png,photo,Melting surreal geometric shapes dripping and stretching,흘러내리며 늘어나는 초현실 멜팅 지오메트리,"melting, drip, distortion, stretched, warped, surreal shape, neon magenta, lime, cyan, banner, template, social media, presentation, poster, surreal, dreamy, playful, imaginative, whimsical, floating, fantasy, abstract, background, copy space, design element, vivid, saturated, colorful","멜팅, 드립, 왜곡, 늘어난, 뒤틀린, 초현실 도형, 네온 마젠타, 라임, 시안, 배너, 템플릿, 소셜 미디어, 프레젠테이션, 포스터, 초현실, 몽환적, 플레이풀, 상상, 위트, 부유, 판타지, 추상, 배경, 여백",9. Graphic Resources,vivid_abstract_20,멜팅 지오메트리 (E 초현실),비비드 네온 마젠타
va-20.png,photo,An abstract liquid splash frozen mid-air into floating droplets,공중에 멈춘 추상 리퀴드 스플래시,"splash, frozen motion, droplet, mid air, liquid splash, suspended, hot coral, tangerine, cyan, banner, template, social media, presentation, poster, surreal, dreamy, playful, imaginative, whimsical, floating, fantasy, abstract, background, copy space, design element, vivid, saturated, colorful","스플래시, 정지된 순간, 물방울, 공중, 리퀴드 스플래시, 부유, 핫 코랄, 탠저린, 시안, 배너, 템플릿, 소셜 미디어, 프레젠테이션, 포스터, 초현실, 몽환적, 플레이풀, 상상, 위트, 판타지, 추상, 배경, 여백, 디자인 요소",9. Graphic Resources,vivid_abstract_20,프로즌 스플래시 (E 초현실),비비드 코랄-시안
