filename,asset_type,title_en,title_ko,keywords_en,keywords_ko,category,batch,axis_subject,axis_color
ce-14.png,photo,Cute round label badge with a wavy edge,웨이브 엣지의 귀여운 원형 라벨 뱃지,"round label, badge, circle label, seal, wavy edge, stamp label, pastel pink, white, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, tag, handwritten, note, text label, cute, kawaii, pastel, soft, adorable, cartoon, clipart","원형 라벨, 뱃지, 서클 라벨, 씰, 웨이브 엣지, 스탬프 라벨, 파스텔 핑크, 화이트, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 태그, 손글씨, 메모, 텍스트 라벨, 귀여운, 카와이, 파스텔",9. Graphic Resources,cute_elements_24,원형 라벨 (C 라벨),파스텔 핑크-화이트
ce-15.png,photo,Cute speech bubble label with a soft outline,부드러운 아웃라인의 귀여운 말풍선 라벨,"speech bubble label, callout, chat bubble, dialog bubble, note bubble, talk label, mint, white, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, tag, badge, handwritten, note, text label, cute, kawaii, pastel, soft, adorable, cartoon","말풍선 라벨, 콜아웃, 채팅 버블, 다이얼로그 버블, 노트 버블, 토크 라벨, 민트, 화이트, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 태그, 뱃지, 손글씨, 메모, 텍스트 라벨, 귀여운, 카와이",9. Graphic Resources,cute_elements_24,말풍선 라벨 (C 라벨),민트-화이트
ce-16.png,photo,Cute ribbon banner label with folded ends,접힌 끝단의 귀여운 리본 배너 라벨,"ribbon banner, banner label, title banner, folded ribbon, header banner, label ribbon, coral, cream, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, tag, badge, handwritten, note, text label, cute, kawaii, pastel, soft, adorable, cartoon","리본 배너, 배너 라벨, 타이틀 배너, 접힌 리본, 헤더 배너, 라벨 리본, 코랄, 크림, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 태그, 뱃지, 손글씨, 메모, 텍스트 라벨, 귀여운, 카와이",9. Graphic Resources,cute_elements_24,리본 배너 (C 라벨),코랄-크림
ce-17.png,photo,Cute stamp seal badge illustration,귀여운 도장 스탬프 뱃지 일러스트,"stamp seal, stamp badge, approval seal, circle stamp, seal illustration, confirmation seal, red, cream, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, tag, badge, handwritten, note, text label, cute, kawaii, pastel, soft, adorable, cartoon","도장 스탬프, 스탬프 뱃지, 승인 씰, 원형 도장, 씰 일러스트, 확인 씰, 레드, 크림, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 태그, 뱃지, 손글씨, 메모, 텍스트 라벨, 귀여운, 카와이",9. Graphic Resources,cute_elements_24,도장 뱃지 (C 라벨),레드-크림
ce-18.png,photo,Cute sticky note memo illustration,귀여운 포스트잇 메모 일러스트,"sticky note, post it, memo, paper note, note sticker, adhesive note, yellow, pink, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, tag, badge, handwritten, note, text label, cute, kawaii, pastel, soft, adorable, cartoon","포스트잇, 포스트 잇, 메모, 페이퍼 노트, 노트 스티커, 점착 메모, 옐로, 핑크, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 태그, 뱃지, 손글씨, 텍스트 라벨, 귀여운, 카와이, 파스텔",9. Graphic Resources,cute_elements_24,포스트잇 메모 (C 라벨),옐로-핑크
ce-19.png,photo,Cute pastel hanbok jeogori top illustration,귀여운 파스텔 한복 저고리 일러스트,"hanbok, jeogori, korean traditional, korean clothing, hanbok illustration, traditional dress, mint, pink, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, seasonal element, korean holiday, chuseok, traditional, decorative element, cute, kawaii, pastel, soft, adorable, cartoon","한복, 저고리, 한국 전통, 한국 의상, 한복 일러스트, 전통 의상, 민트, 핑크, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 시즌 요소, 명절, 추석, 전통, 장식 요소, 귀여운, 카와이",9. Graphic Resources,cute_elements_24,한복 저고리 (D 시즌),민트-핑크
ce-20.png,photo,Cute Chuseok songpyeon rice cake plate illustration,귀여운 추석 송편 접시 일러스트,"songpyeon, chuseok, korean rice cake, tteok, korean holiday, chuseok illustration, mint, cream, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, seasonal element, hanbok, traditional, decorative element, cute, kawaii, pastel, soft, adorable, cartoon, clipart","송편, 추석, 한국 떡, 떡, 명절, 추석 일러스트, 민트, 크림, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 시즌 요소, 한복, 전통, 장식 요소, 귀여운, 카와이, 파스텔",9. Graphic Resources,cute_elements_24,송편 접시 (D 시즌),민트-크림
ce-21.png,photo,Cute full moon with a tiny rabbit silhouette,작은 토끼 실루엣이 있는 귀여운 보름달,"full moon, chuseok moon, moon rabbit, harvest moon, lunar, moon illustration, cream, navy, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, seasonal element, hanbok, korean holiday, chuseok, traditional, decorative element, cute, kawaii, pastel, soft, adorable","보름달, 추석 달, 달 토끼, 하베스트 문, 루나, 달 일러스트, 크림, 네이비, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 시즌 요소, 한복, 명절, 추석, 전통, 장식 요소, 귀여운",9. Graphic Resources,cute_elements_24,보름달 토끼 (D 시즌),크림-네이비
ce-22.png,photo,Cute autumn maple leaf set illustration,귀여운 가을 단풍잎 세트 일러스트,"maple leaf, autumn leaf, fall leaf, leaf set, seasonal leaf, autumn illustration, orange, rust, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, seasonal element, hanbok, korean holiday, chuseok, traditional, decorative element, cute, kawaii, pastel, soft, adorable","단풍잎, 가을 잎, 폴 리프, 잎 세트, 시즌 리프, 가을 일러스트, 오렌지, 러스트, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 시즌 요소, 한복, 명절, 추석, 전통, 장식 요소, 귀여운",9. Graphic Resources,cute_elements_24,단풍잎 세트 (D 시즌),오렌지-러스트
ce-23.png,photo,Cute pastel Christmas ornament set illustration,귀여운 파스텔 크리스마스 오너먼트 세트 일러스트,"christmas ornament, ornament, xmas, holiday decoration, christmas ball, holiday illustration, pastel red, mint, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, seasonal element, hanbok, korean holiday, chuseok, traditional, decorative element, cute, kawaii, pastel, soft, adorable","크리스마스 오너먼트, 오너먼트, 엑스마스, 홀리데이 데코, 크리스마스 볼, 홀리데이 일러스트, 파스텔 레드, 민트, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 시즌 요소, 한복, 명절, 추석, 전통, 장식 요소, 귀여운",9. Graphic Resources,cute_elements_24,크리스마스 오너먼트 (D 시즌),파스텔 레드-민트
ce-24.png,photo,Cute cherry blossom branch illustration,귀여운 벚꽃 가지 일러스트,"cherry blossom, sakura, spring blossom, blossom branch, pink flower, seasonal flower, pastel pink, brown, sticker, planner sticker, cardnews, topper, label, digital sticker, greeting card, social media, invitation, seasonal element, hanbok, korean holiday, chuseok, traditional, decorative element, cute, kawaii, pastel, soft, adorable","벚꽃, 사쿠라, 봄꽃, 블로썸 가지, 핑크 플라워, 시즌 플라워, 파스텔 핑크, 브라운, 스티커, 플래너 스티커, 카드뉴스, 토퍼, 라벨, 디지털 스티커, 카드, 소셜 미디어, 초대장, 시즌 요소, 한복, 명절, 추석, 전통, 장식 요소, 귀여운",9. Graphic Resources,cute_elements_24,벚꽃 브랜치 (D 시즌),파스텔 핑크-브라운
