filename,asset_type,title_en,title_ko,keywords_en,keywords_ko,category,batch,axis_subject,axis_color
au-bg-12.png,photo,Soft mustard felt wool surface texture,부드러운 머스타드 펠트 울 표면 텍스처,"felt, wool felt, soft surface, matte texture, craft material, fuzzy, mustard, camel, background, banner, template, social media, greeting card, texture, fabric, material, macro, surface, tactile, close up, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element","펠트, 울 펠트, 부드러운 표면, 매트 텍스처, 공예 재료, 보송한, 머스타드, 카멜, 배경, 배너, 템플릿, 소셜 미디어, 카드, 텍스처, 원단, 재질, 매크로, 표면, 촉감, 클로즈업, 가을, 폴, 가을 배경, 시즌",9. Graphic Resources,autumn_bg_24,펠트 울 (B 텍스처),머스타드-카멜
au-bg-13.png,photo,Warm golden hour bokeh light background,따뜻한 골든아워 보케 라이트 배경,"bokeh, golden hour, light background, blurred light, warm light, glow, golden, honey, background, banner, template, social media, greeting card, light, sunlight, shadow, dreamy, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element, no people, natural, modern","보케, 골든아워, 라이트 배경, 블러 조명, 따뜻한 빛, 글로우, 골드, 허니, 배경, 배너, 템플릿, 소셜 미디어, 카드, 빛, 햇살, 그림자, 몽환적, 가을, 폴, 가을 배경, 시즌, 웜톤, 아늑한, 여백",9. Graphic Resources,autumn_bg_24,골든아워 보케 (C 빛),골든-허니
au-bg-14.png,photo,Soft window light and shadow on a warm wall,웜 벽면에 드리운 부드러운 창가 빛과 그림자,"window light, shadow, sunlight, wall, light and shadow, natural light, warm white, sand, background, banner, template, social media, greeting card, light, bokeh, glow, golden hour, dreamy, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element, no people, natural","창가 빛, 그림자, 햇살, 벽면, 빛과 그림자, 자연광, 웜 화이트, 샌드, 배경, 배너, 템플릿, 소셜 미디어, 카드, 빛, 보케, 글로우, 골든아워, 몽환적, 가을, 폴, 가을 배경, 시즌, 웜톤, 아늑한",9. Graphic Resources,autumn_bg_24,창가 그림자 (C 빛),웜 화이트-샌드
au-bg-15.png,photo,Dappled sunlight filtering through autumn leaves,가을 잎 사이로 스며든 얼룩 햇살,"dappled light, sunlight, leaves, filtered light, tree, sun rays, golden green, amber, background, banner, template, social media, greeting card, light, bokeh, glow, golden hour, shadow, dreamy, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element, no people","얼룩 햇살, 햇빛, 나뭇잎, 필터된 빛, 나무, 햇살, 골든 그린, 앰버, 배경, 배너, 템플릿, 소셜 미디어, 카드, 빛, 보케, 글로우, 골든아워, 그림자, 몽환적, 가을, 폴, 가을 배경, 시즌, 웜톤",9. Graphic Resources,autumn_bg_24,나뭇잎 햇빛 (C 빛),골든 그린-앰버
au-bg-16.png,photo,Warm candle glow bokeh in a cozy dark setting,아늑한 어둠 속 캔들 웜 글로우 보케,"candle, warm glow, cozy light, bokeh, flame glow, ambient light, warm orange, deep brown, background, banner, template, social media, greeting card, light, glow, sunlight, golden hour, shadow, dreamy, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element, no people","캔들, 웜 글로우, 아늑한 빛, 보케, 불빛, 앰비언트 라이트, 웜 오렌지, 딥 브라운, 배경, 배너, 템플릿, 소셜 미디어, 카드, 빛, 글로우, 햇살, 골든아워, 그림자, 몽환적, 가을, 폴, 가을 배경, 시즌, 웜톤",9. Graphic Resources,autumn_bg_24,캔들 글로우 (C 빛),웜 오렌지-딥브라운
au-bg-17.png,photo,Misty autumn morning light gradient,안개 낀 가을 아침 빛 그라데이션,"mist, fog, morning light, haze, atmospheric, soft light, misty grey, soft gold, background, banner, template, social media, greeting card, light, bokeh, glow, sunlight, golden hour, shadow, dreamy, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element","안개, 포그, 아침 빛, 헤이즈, 분위기, 부드러운 빛, 미스티 그레이, 소프트 골드, 배경, 배너, 템플릿, 소셜 미디어, 카드, 빛, 보케, 글로우, 햇살, 골든아워, 그림자, 몽환적, 가을, 폴, 가을 배경, 시즌",9. Graphic Resources,autumn_bg_24,안개 아침 (C 빛),미스티 그레이-골드
au-bg-18.png,photo,Warm autumn sunset sky gradient,따뜻한 가을 석양 하늘 그라데이션,"sunset, sky, sky gradient, dusk, evening sky, horizon, sunset orange, dusty pink, background, banner, template, social media, greeting card, light, bokeh, glow, sunlight, golden hour, shadow, dreamy, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element","석양, 하늘, 하늘 그라데이션, 황혼, 저녁 하늘, 지평선, 선셋 오렌지, 더스티 핑크, 배경, 배너, 템플릿, 소셜 미디어, 카드, 빛, 보케, 글로우, 햇살, 골든아워, 그림자, 몽환적, 가을, 폴, 가을 배경, 시즌",9. Graphic Resources,autumn_bg_24,석양 하늘 (C 빛),선셋 오렌지-더스티핑크
au-bg-19.png,photo,Cozy knit sweater surface with open space,여백이 넉넉한 포근한 니트 스웨터 표면,"knit sweater, cozy, flat lay, soft surface, autumn fashion, comfort, oatmeal, caramel, background, banner, template, social media, greeting card, top view, styled, arrangement, still life, layout, border, autumn, fall, autumn background, seasonal, warm tone, copy space, design element, no people, natural","니트 스웨터, 포근한, 플랫레이, 부드러운 표면, 가을 패션, 편안함, 오트밀, 카라멜, 배경, 배너, 템플릿, 소셜 미디어, 카드, 탑뷰, 스타일링, 연출, 정물, 레이아웃, 보더, 가을, 폴, 가을 배경, 시즌, 웜톤",9. Graphic Resources,autumn_bg_24,니트 여백 (D 플랫레이),오트밀-카라멜
au-bg-20.png,photo,Kraft notebook with autumn leaves in the corner,모서리에 낙엽을 둔 크래프트 노트,"notebook, journal, autumn leaves, stationery, desk flat lay, planner, kraft brown, russet, background, banner, template, social media, greeting card, flat lay, top view, styled, arrangement, still life, layout, border, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element","노트, 저널, 낙엽, 문구, 데스크 플랫레이, 플래너, 크래프트 브라운, 러셋, 배경, 배너, 템플릿, 소셜 미디어, 카드, 플랫레이, 탑뷰, 스타일링, 연출, 정물, 레이아웃, 보더, 가을, 폴, 가을 배경, 시즌",9. Graphic Resources,autumn_bg_24,크래프트 노트 (D 플랫레이),크래프트 브라운-러셋
au-bg-21.png,photo,Warm coffee cup in the corner with wide open space,넓은 여백과 모서리의 따뜻한 커피잔,"coffee cup, hot drink, cozy drink, mug, cafe flat lay, warm beverage, cream, espresso brown, background, banner, template, social media, greeting card, flat lay, top view, styled, arrangement, still life, layout, border, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element","커피잔, 따뜻한 음료, 아늑한 음료, 머그, 카페 플랫레이, 웜 베버리지, 크림, 에스프레소 브라운, 배경, 배너, 템플릿, 소셜 미디어, 카드, 플랫레이, 탑뷰, 스타일링, 연출, 정물, 레이아웃, 보더, 가을, 폴, 가을 배경, 시즌",9. Graphic Resources,autumn_bg_24,커피잔 여백 (D 플랫레이),크림-에스프레소
au-bg-22.png,photo,Dried eucalyptus corner frame on a warm surface,웜 배경 위 말린 유칼립투스 코너 프레임,"eucalyptus, dried flowers, botanical, corner frame, greenery, floral border, sage, warm ivory, background, banner, template, social media, greeting card, flat lay, top view, styled, arrangement, still life, layout, border, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element","유칼립투스, 말린 꽃, 보태니컬, 코너 프레임, 그린, 플로럴 보더, 세이지, 웜 아이보리, 배경, 배너, 템플릿, 소셜 미디어, 카드, 플랫레이, 탑뷰, 스타일링, 연출, 정물, 레이아웃, 보더, 가을, 폴, 가을 배경, 시즌",9. Graphic Resources,autumn_bg_24,유칼립투스 프레임 (D 플랫레이),세이지-웜 아이보리
au-bg-23.png,photo,Acorns and pine cones forming a bottom border,하단 보더를 이룬 도토리와 솔방울,"acorn, pine cone, autumn nuts, border, natural elements, forest finds, nut brown, warm beige, background, banner, template, social media, greeting card, flat lay, top view, styled, arrangement, still life, layout, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element, no people","도토리, 솔방울, 가을 열매, 보더, 자연 요소, 숲 소재, 넛 브라운, 웜 베이지, 배경, 배너, 템플릿, 소셜 미디어, 카드, 플랫레이, 탑뷰, 스타일링, 연출, 정물, 레이아웃, 가을, 폴, 가을 배경, 시즌, 웜톤",9. Graphic Resources,autumn_bg_24,도토리 보더 (D 플랫레이),넛 브라운-웜 베이지
au-bg-24.png,photo,Warm plaid blanket surface with open space,여백이 넉넉한 웜 체크 담요 표면,"plaid, blanket, checked fabric, tartan, cozy textile, throw, burgundy, warm grey, background, banner, template, social media, greeting card, flat lay, top view, styled, arrangement, still life, layout, border, autumn, fall, autumn background, seasonal, warm tone, cozy, copy space, design element","체크, 담요, 체크 원단, 타탄, 포근한 텍스타일, 스로우, 버건디, 웜 그레이, 배경, 배너, 템플릿, 소셜 미디어, 카드, 플랫레이, 탑뷰, 스타일링, 연출, 정물, 레이아웃, 보더, 가을, 폴, 가을 배경, 시즌",9. Graphic Resources,autumn_bg_24,체크 담요 (D 플랫레이),버건디-웜 그레이
